Age,Income,Customer_Type
27,82063,Silver
54,25614,VIP
21,63102,Regular
24,63683,VIP
30,46612,Basic
27,119800,VIP
21,100089,Premium
32,83690,Basic
25,45858,Regular
64,22068,Regular
53,63986,Premium
31,20448,Gold
32,63087,Gold
35,49827,VIP
60,100174,VIP
69,93046,VIP
23,21995,Premium
44,74744,Gold
58,42529,Gold
27,69793,Premium
49,28007,Basic
32,58805,Regular
23,90652,VIP
39,100979,Gold
35,51971,Regular
62,44814,Gold
31,51278,Regular
53,96851,Basic
18,116981,Gold
66,109489,Regular
19,48079,Premium
39,34865,Regular
46,47785,VIP
38,23421,Regular
21,24818,Basic
66,92013,Silver
36,80783,Premium
51,45429,VIP
40,101055,Gold
19,20266,Silver
43,80596,Premium
61,88445,Basic
52,86218,Gold
49,56236,Gold
35,107377,Gold
20,42347,Basic
51,40804,Regular
24,113092,Gold
24,101258,Gold
28,91754,Regular
30,100414,Basic
19,84204,Premium
37,59361,Silver
66,113336,Regular
40,62719,VIP
30,53195,Basic
27,62452,VIP
44,30922,Gold
41,65634,VIP
50,107403,Regular
60,37922,Premium
56,108624,VIP
26,96185,Gold
39,100261,Gold
58,53917,Premium
59,40668,Regular
53,52654,Premium
26,25418,Premium
70,67957,Regular
21,41028,Regular
46,93917,Gold
70,66711,Silver
62,83935,Premium
64,30539,Gold
54,71542,Regular
64,89760,Silver
61,95219,Basic
34,27833,Premium
25,44320,Gold
42,77760,Silver
52,26129,Gold
25,50793,Premium
56,41520,Gold
20,108116,Basic
68,102068,Regular
54,29311,Basic
60,78302,Silver
21,60058,Basic
28,35166,Regular
27,20704,Gold
63,28035,Basic
62,114989,Premium
29,64748,Regular
37,50520,Regular
36,118593,VIP
46,84506,Silver
37,63304,Gold
59,41902,Silver
61,56315,Basic
51,79369,Basic
23,23241,Premium
59,68798,VIP
43,25472,Regular
39,52606,VIP
29,76495,Gold
21,59019,Basic
64,107561,Gold
36,26295,VIP
38,94760,VIP
57,86454,Silver
41,96832,Basic
64,59506,Premium
33,111669,Premium
48,21017,Regular
49,55518,Basic
65,39573,Basic
39,99363,Regular
52,35720,Premium
29,119736,Silver
32,25704,Regular
55,76915,Gold
32,56468,Premium
35,94301,Regular
36,94128,VIP
49,50387,Premium
44,61982,Silver
30,87866,VIP
40,42045,Basic
23,111674,Premium
48,119744,Silver
43,96385,Basic
20,60371,Regular
29,38943,Silver
54,81719,Silver
64,94552,Gold
20,56356,Basic
34,57472,Regular
34,73639,Basic
49,70540,Silver
31,43096,Premium
21,36066,Premium
31,82261,Silver
39,113005,Regular
39,72151,Silver
56,68137,Gold
31,64263,VIP
31,48484,Premium
70,113360,Premium
25,24365,VIP
52,116805,Silver
36,85072,Regular
26,67248,Silver
28,76711,Silver
59,38787,Gold
48,34798,Gold
70,54828,Silver
62,108348,Gold
68,32929,VIP
31,113876,Silver
27,58045,VIP
46,82511,Premium
50,92343,VIP
40,48450,VIP
41,83344,Basic
18,75908,Gold
21,117679,Silver
43,52038,Regular
67,105477,Gold
65,118054,VIP
18,118598,Gold
57,33615,Premium
33,21804,VIP
19,63798,VIP
25,101639,Silver
35,61324,Regular
19,118149,VIP
65,104257,Premium
54,84833,Silver
25,56464,VIP
55,111921,Regular
64,81339,Regular
66,22470,Silver
40,44043,Regular
68,78997,Regular
57,104238,Regular
58,94282,Regular
46,74031,Basic
58,92141,Regular
21,77540,VIP
36,100358,Gold
61,91638,Regular
52,28983,Basic
64,63559,Basic
22,89066,Silver
25,65318,Premium
25,99753,Basic
20,106083,Basic
26,45532,VIP
49,97847,VIP
67,90364,Basic
45,114086,VIP
51,32039,Silver
63,85618,Silver
67,26975,Premium
22,24747,Basic
22,34750,VIP
57,55920,Premium
70,106487,Silver
45,97039,VIP
33,57715,Regular
26,47898,Gold
28,64306,Regular
41,70933,Premium
58,64103,Basic
43,95305,Basic
38,67370,VIP
18,67851,VIP
19,106246,Premium
25,78234,Basic
45,113005,Basic
47,37678,Gold
39,57638,Basic
63,84416,Silver
61,105398,Basic
52,97200,Silver
40,101543,Regular
22,68580,Premium
46,41914,Premium
62,28294,Silver
29,109003,Premium
66,80788,Premium
57,48326,Basic
19,118554,Silver
29,44876,Gold
41,54923,Regular
48,32195,Premium
65,100961,Regular
47,32533,Regular
22,32427,Gold
33,111123,Premium
61,105101,Regular
26,24107,Gold
55,70707,VIP
27,76224,Premium
50,72423,Premium
69,98082,Silver
19,56422,VIP
39,91375,Premium
52,80905,Regular
55,118349,Silver
53,94988,VIP
52,55352,Regular
53,78645,VIP
62,22788,VIP
53,93167,Silver
20,32315,Regular
54,97696,Basic
46,102138,Premium
67,22406,VIP
66,66575,Silver
57,23303,Regular
26,20217,Silver
18,27270,Basic
28,106024,Gold
26,29445,Silver
69,39523,Gold
28,46620,VIP
37,105128,Premium
46,72183,Basic
58,94403,Premium
44,54021,Premium
22,90174,Regular
33,74685,VIP
57,56029,VIP
45,110718,Premium
52,36090,VIP
68,48256,Basic
58,20610,Silver
46,42391,VIP
36,21359,VIP
18,20325,Basic
70,110447,Premium
29,37926,Gold
55,108263,Regular
53,65653,Basic
39,105024,Silver
37,25146,Regular
40,61722,Basic
55,36857,Gold
68,22028,Basic
61,95276,Premium
37,59903,Gold
24,71308,Regular
42,33053,Basic
28,99548,Silver
60,70662,Basic
22,23822,Silver
41,109248,Regular
54,87943,Silver
43,79283,Regular
30,88938,VIP
18,77491,Regular
28,109995,Premium
64,102775,Gold
52,83214,Gold
55,118854,Silver
31,60666,VIP
70,70250,Premium
65,68673,Gold
61,103668,Regular
34,64098,Premium
42,42611,Premium
55,116248,Basic
57,106915,Premium
29,74900,VIP
45,85069,Gold
20,119109,Premium
31,34880,Silver
21,73193,Gold
59,69741,Silver
37,28593,Silver
61,118931,Premium
44,78920,VIP
18,32353,Regular
45,25512,Premium
58,22189,Gold
58,105535,Gold
47,23283,VIP
31,61174,Gold
20,51104,Silver
45,32301,Premium
43,65195,Basic
57,85008,Silver
57,111902,Basic
31,66452,Silver
49,22862,VIP
59,85467,VIP
34,59202,Premium
26,27782,Silver
50,83801,Basic
54,46960,Regular
34,34268,Gold
39,87975,Gold
22,33329,VIP
27,75603,Basic
40,58285,Basic
48,22762,Basic
19,118828,Premium
39,94187,VIP
39,65786,Basic
18,41366,Regular
66,33890,Gold
60,93916,Silver
20,56145,Basic
64,82308,Premium
48,80103,Premium
40,117025,Regular
25,56184,Silver
57,105332,Regular
42,113867,Regular
39,58477,Basic
56,119824,Silver
51,30723,Basic
63,105060,Regular
31,60657,Gold
58,22363,Silver
21,23719,Premium
31,25212,Premium
32,103519,VIP
61,47332,Regular
39,98610,Premium
41,103218,VIP
59,24225,VIP
29,99220,Basic
40,71000,Basic
46,90311,Basic
33,48594,VIP
51,88868,Gold
68,81652,Basic
54,52782,Premium
27,63426,Regular
38,89903,Gold
38,72736,Silver
39,26297,Basic
51,20650,Gold
55,102845,Premium
54,113873,Regular
50,95737,VIP
61,84623,Silver
61,88773,VIP
70,80143,VIP
70,83184,Regular
28,32901,Regular
58,115357,Basic
44,42243,Gold
68,54886,Regular
56,66002,Gold
65,104569,VIP
22,112336,Basic
36,28405,VIP
23,82584,VIP
56,92856,VIP
33,75836,Silver
69,87812,VIP
33,102844,VIP
56,35436,Gold
58,81920,Basic
57,106603,Basic
55,32620,VIP
52,109592,Regular
68,113994,Regular
51,106885,Silver
18,46676,Premium
37,52258,VIP
28,45466,Silver
24,105491,Premium
27,89463,Silver
65,98323,VIP
59,20049,Premium
42,73695,Regular
61,31056,Silver
65,113035,Gold
68,119204,Gold
52,68588,Premium
46,42946,VIP
24,96069,Regular
39,46103,Silver
21,27233,Silver
23,76143,Gold
36,87134,Basic
35,81705,Silver
22,61795,Basic
39,104178,Gold
44,35498,Silver
53,67178,Premium
29,23330,Basic
31,58273,VIP
58,29112,VIP
66,115986,Silver
31,93126,Premium
61,90936,Premium
37,55694,Basic
59,39393,Premium
48,77787,Gold
67,85102,Basic
56,112796,Basic
70,65884,Basic
34,61179,Basic
62,59729,Silver
35,81946,Premium
25,27277,Silver
23,83645,VIP
70,34998,VIP
39,31934,Gold
63,115219,Gold
21,48579,Silver
26,108905,Regular
64,58569,Premium
58,59816,Gold
19,40292,VIP
26,109761,Gold
42,94926,Regular
64,102348,VIP
38,31344,Premium
45,39818,Premium
37,61877,VIP
50,83309,Silver
42,80890,Silver
64,58159,Regular
46,76781,Premium
23,42048,Silver
50,27191,VIP
66,108955,Basic
34,33759,Gold
55,64913,Silver
58,83922,Gold
39,96505,Gold
52,48065,VIP
36,49086,Regular
60,106022,VIP
46,109737,Basic
32,107752,Silver
58,38557,Basic
46,34425,Basic
65,46174,Regular
61,31092,Basic
33,41861,Basic
27,41187,VIP
23,66175,Regular
18,113817,Basic
48,26951,Regular
41,107522,Gold
47,53178,VIP
41,36045,Basic
55,21657,VIP
47,47311,Gold
47,49583,Basic
68,41397,Premium
43,32796,VIP
37,78304,Regular
48,31493,Gold
61,96419,Regular
43,80179,Silver
32,92820,Silver
42,95756,Silver
50,87666,Gold
28,49855,Regular
38,48726,Premium
22,85027,Premium
29,45803,Regular
32,65020,Silver
25,40875,Regular
36,39016,Premium
67,113880,Premium
67,27005,Gold
52,57014,Basic
28,70259,VIP
56,68749,Gold
26,52517,Premium
34,73708,Premium
29,103806,Regular
33,24504,Silver
61,102260,Gold
66,65047,Silver
64,65417,Silver
49,47964,Gold
52,49551,Gold
28,112815,Basic
64,61517,Basic
51,114176,Silver
39,97807,Regular
54,26227,Gold
62,103650,VIP
50,107337,Regular
64,90015,Premium
34,24347,Premium
39,22950,Premium
38,51763,Silver
20,36571,Regular
19,59725,Gold
46,49348,Premium
28,72476,Silver
38,79386,VIP
36,44777,Silver
63,58679,Gold
42,115338,VIP
26,119699,Silver
18,43588,Regular
30,20857,Gold
63,59454,Gold
60,66909,Premium
53,65859,VIP
50,25739,VIP
37,55208,Silver
42,117649,Premium
32,89026,Premium
62,112099,Gold
22,100115,Silver
39,107671,Gold
34,71440,Silver
31,85100,Premium
59,32367,Premium
29,83759,Regular
48,92343,Regular
30,86172,Regular
28,73130,VIP
48,52706,Basic
29,86540,Silver
27,20605,Regular
42,68190,Basic
29,76054,VIP
46,23294,Regular
18,58549,Premium
51,68889,VIP
19,23825,Regular
38,60325,Silver
26,22315,Premium
44,52966,Basic
37,45662,Premium
42,96496,Gold
28,40576,Regular
24,75901,Silver
22,105943,Regular
51,72281,Silver
28,26079,Basic
35,114805,Gold
68,50155,Gold
58,75858,Basic
63,61214,VIP
65,99138,Premium
67,103965,Basic
28,66890,VIP
70,84801,Silver
64,93257,Regular
38,109343,VIP
69,67289,Gold
26,68461,Premium
31,39815,Basic
64,53589,Silver
52,40885,VIP
22,71787,Gold
19,78603,VIP
40,54169,Premium
58,52739,Premium
29,26197,Basic
18,97146,Premium
47,85682,Basic
54,23542,Silver
55,27140,Regular
41,91506,Silver
34,88291,VIP
52,55478,Regular
32,36875,Premium
64,89616,Silver
26,62323,Silver
67,27338,Silver
59,56479,Premium
52,58036,VIP
65,112137,Silver
35,72245,Gold
55,31120,Gold
66,49414,Regular
47,95769,Premium
31,86683,Premium
53,107045,Basic
64,47072,Silver
61,58905,VIP
28,68497,Regular
37,35054,Regular
69,99779,Regular
49,98569,VIP
58,39627,Premium
31,71877,Basic
26,50758,Silver
40,37330,Regular
19,107414,Regular
44,57087,VIP
47,110629,Regular
31,60059,Premium
41,29420,Basic
65,21200,Basic
33,52081,Basic
42,102867,Premium
30,107819,Premium
40,106753,Silver
69,81501,Gold
39,111792,Basic
64,90494,Regular
30,48776,Premium
46,68410,Basic
58,47919,Gold
65,114971,Gold
62,88207,Basic
32,62640,Regular
19,72484,Regular
64,81535,Premium
24,34947,Gold
23,79884,Gold
20,70720,Silver
42,87002,Silver
27,106113,Regular
53,98631,Gold
60,36569,Gold
57,60760,VIP
47,105145,Basic
60,117004,Gold
50,37657,Regular
46,90327,VIP
52,42594,Silver
18,35004,Gold
70,98473,Gold
63,34130,Premium
47,119556,Gold
20,110445,Silver
68,21436,Gold
60,118635,Basic
28,64457,VIP
25,26413,Basic
